wl,tulle_16,tulle_12,tulle_8,tulle_6,tulle_4,tulle_3,tulle_2,tulle_1
1035.46,-18.11,-12.256,5.213,15.237,37.562,50.384,63.093,83.144
1035.7,-18.76,-13,4.671,15.086,37.215,49.865,62.551,83.13
1035.94,-19.433,-13.56,4.121,14.408,36.749,49.236,62.158,82.442
1036.18,-19.921,-15.022,3.72,13.859,36.47,48.88,62.05,82.61
1036.42,-20.009,-15.218,4.146,13.571,36.966,48.372,61.713,82.979
1036.66,-19.679,-15.438,4.407,13.651,36.712,48.15,61.737,83.533
1036.9,-19.985,-16.167,3.792,13.516,35.821,47.853,61.263,83.879
1037.14,-19.622,-16.423,3.853,13.41,35.687,47.416,61.363,83.822
1037.38,-19.591,-17.137,3.423,12.546,35.405,46.618,61.004,83.47
1037.62,-19.54,-17.285,3.226,12.187,35.415,46.412,60.787,82.757
1037.86,-20.222,-18.254,2.334,11.193,35.596,46.364,60.46,82.798
1038.1,-20.812,-19.546,1.941,10.474,35.851,46.446,60.592,83.444
1038.34,-21.284,-19.653,1.381,9.911,36.675,46.724,61.245,84.682
1038.58,-22.056,-20.201,1.073,9.408,36.82,47.051,61.37,85.59
1038.82,-22.797,-21.428,0.299,8.346,36.321,46.591,60.781,85.87
1039.06,-23.814,-22.891,-0.079,7.601,35.755,46.135,61.075,85.93
1039.3,-24.401,-23.101,-0.114,6.759,35.035,45.537,61.616,85.698
1039.54,-24.608,-23.241,-0.649,6.561,34.599,45.203,61.686,85.269
1039.78,-25.244,-24.132,-1.376,6.126,34.292,45.183,61.534,85.757
1040.02,-24.892,-24.035,-2.1,6.146,34.5,45.195,61.383,85.99
1040.26,-24.612,-23.654,-2.645,6.093,34.261,44.692,61.548,85.279
1040.5,-25.455,-24.26,-3.378,5.919,33.712,45.028,61.677,84.371
1040.74,-26.723,-25.278,-4.469,4.911,33.053,44.975,61.432,83.7
1040.98,-26.614,-25.492,-4.924,4.341,33.06,44.822,61.179,83.178
1041.22,-27.511,-26.299,-5.244,3.818,32.515,44.566,60.287,82.87
1041.45,-29.433,-27.428,-6.512,2.634,31.326,43.692,59.466,81.921
1041.69,-29.93,-27.488,-6.349,1.51,30.532,43.197,59.329,82.017
1041.93,-30.799,-27.571,-6.458,1.346,29.635,43.098,58.842,81.59
1042.17,-31.126,-27.467,-7.26,0.899,29.365,42.925,57.588,80.943
1042.41,-31.068,-27.53,-7.872,0.574,28.771,42.381,56.887,80.499
1042.65,-31.093,-28.109,-8.68,0.435,28.296,42.526,56.032,80.03
1042.89,-30.937,-28.362,-8.833,0.361,28.565,42.463,55.732,79.352
1043.13,-30.651,-28.241,-8.593,0.025,28.414,41.855,55.168,79.018
1043.37,-30.308,-28.943,-7.711,-0.523,28.403,42.004,54.574,78.733
1043.61,-30.519,-29.648,-7.79,-1.546,28.396,42.157,53.896,78.304
1043.85,-30.989,-29.511,-8.145,-2.206,29.243,42.499,53.721,77.824
1044.09,-32.035,-30.138,-9.011,-3.376,29.085,42.686,53.387,77.434
1044.33,-32.521,-30.515,-9.7,-4.267,28.688,42.551,52.461,76.498
1044.57,-32.62,-30.846,-10.153,-5.304,28.318,42.306,52.095,76.486
1044.81,-32.129,-30.918,-10.128,-5.253,28.136,42.884,52.01,77.098
1045.05,-31.96,-31.081,-9.506,-4.673,28.315,42.391,52.171,77.126
1045.29,-30.979,-31.287,-9.366,-4.799,28.538,42.237,52.712,77.94
1045.53,-30.711,-30.926,-9.028,-4.725,28.709,42.231,53.762,78.91
1045.77,-30.398,-30.431,-9.178,-3.821,29.516,42.994,54.599,78.994
1046.01,-30.343,-29.884,-9.338,-3.536,30.147,42.908,54.873,79.178
1046.25,-30.252,-28.59,-8.383,-2.515,30.749,42.985,55.519,79.089
1046.49,-30.863,-29.462,-8.666,-2.873,30.472,42.764,55.678,79.23
1046.73,-31.487,-29.646,-8.477,-3.508,30.506,42.291,55.649,79.202
1046.97,-32.464,-29.485,-8.294,-3.617,30.109,41.828,55.351,79.781
1047.21,-33.171,-29.674,-8.721,-3.852,30.087,41.992,55.826,79.477
1047.44,-33.851,-28.803,-9.164,-3.242,29.794,42.174,55.636,79.295
1047.68,-33.434,-28.257,-9.015,-2.606,29.677,42.234,55.23,79.129
1047.92,-32.93,-28.193,-8.82,-2.617,29.023,41.755,55.08,78.51
1048.16,-31.99,-28.389,-7.516,-2.248,29.289,41.48,55.811,79.48
1048.4,-31.709,-28.162,-6.947,-2.219,29.985,41.511,56.694,81.158
1048.64,-31.817,-28.264,-7.476,-1.967,29.803,41.943,56.874,81.09
1048.88,-31.612,-27.493,-7.209,-1.667,30.14,41.214,57.055,80.623
1049.12,-31.897,-27.495,-7.745,-1.856,30.214,42.044,56.997,80.963
1049.36,-32.548,-27.305,-8.233,-2.573,29.929,42.723,56.686,80.681
1049.6,-32.226,-27.523,-8.145,-2.552,30.609,43.452,56.153,80.857
1049.84,-32.379,-28.501,-8.504,-3.238,30.684,43.599,55.843,80.722
1050.08,-32.634,-29.332,-8.2,-3.853,30.196,43.817,56.169,80.433
1050.32,-33.027,-30.07,-8.991,-4.798,29.775,43.764,56.738,80.227
1050.56,-32.212,-29.419,-8.63,-4.534,29.699,44.401,56.391,80.097
1050.8,-31.647,-29.156,-8.914,-4.436,29.627,44.705,56.767,80.23
1051.04,-31.083,-28.668,-9.382,-3.984,29.828,45.241,57.497,79.763
1051.27,-30.939,-28.029,-9.359,-3.459,29.858,45.773,57.126,79.985
1051.51,-30.442,-28.071,-9.819,-3.911,29.925,45.675,57.563,80.181
1051.75,-30.251,-27.362,-9.41,-3.753,29.769,45.204,58.026,80.906
1051.99,-30.14,-27.277,-9.195,-3.175,30.121,44.864,58.075,81.242
1052.23,-30.108,-26.511,-9.302,-2.493,30.313,44.65,57.443,80.867
1052.47,-29.664,-25.262,-8.346,-1.527,30.042,44.805,57.123,80.396
1052.71,-27.987,-23.489,-6.994,-0.227,30.882,44.602,57.194,80.183
1052.95,-28.182,-23.796,-7.328,-0.143,31.23,44.9,56.451,80.226
1053.19,-27.99,-24.218,-7.05,0.071,31.264,44.583,56.43,80.119
1053.43,-28.28,-23.826,-6.513,0.584,31.163,44.774,56.481,79.821
1053.67,-28.845,-24.207,-6.585,0.448,31.267,44.145,56.7,79.748
1053.91,-29.913,-24.976,-6.808,0.381,30.961,43.309,56.006,80.328
1054.15,-29.244,-24.491,-6.467,0.374,31.311,43.554,55.533,80.299
1054.38,-29.22,-24.979,-6.286,0.141,30.778,43.534,54.402,80.197
1054.62,-30.023,-25.16,-6.233,0.065,30.624,43.496,53.9,79.602
1054.86,-31.448,-24.915,-6.505,-0.308,30.412,43.877,53.723,79.783
1055.1,-31.859,-25.322,-6.257,-0.857,29.599,43.75,53.395,79.906
1055.34,-32.683,-26.613,-6.999,-2.031,29.379,43.542,53.424,79.708
1055.58,-34.025,-27.616,-7.583,-3.842,29.106,42.727,52.937,79.259
1055.82,-35.321,-28.929,-9.034,-5.368,29.101,42.965,53.023,79.542
1056.06,-35.907,-28.94,-9.484,-6.429,28.16,42.919,52.546,79.079
1056.3,-37.219,-29.953,-9.857,-7.273,27.115,42.622,52.183,77.764
1056.54,-38.479,-32.149,-11.68,-8.983,26.434,42.759,51.719,76.854
1056.78,-40.65,-34.914,-12.965,-11.152,25.554,42.24,50.534,77.421
1057.01,-41.578,-36.578,-13.071,-12.676,24.787,41.466,50.86,76.665
1057.25,-42.682,-37.535,-14.001,-14.296,24.274,40.991,50.056,76.181
1057.49,-43.005,-38.273,-14.533,-15.525,24.403,39.468,49.759,76.187
1057.73,-43.057,-38.608,-15.678,-15.099,22.545,39.071,48.568,74.842
1057.97,-43.743,-38.82,-16.615,-16.515,20.667,38.152,48.07,73.464
1058.21,-46.254,-41.248,-18.685,-18.117,19.275,35.939,46.854,72.987
1058.45,-46.995,-41.567,-19.411,-18.814,18.028,34.249,46.711,72.673
1058.69,-48.317,-42.7,-20.728,-20.425,17.183,32.638,46.655,73.245
1058.93,-47.938,-44.21,-21.835,-20.457,16.332,31.56,46.796,72.205
1059.17,-49.451,-46.143,-23.717,-22.023,15.376,30.504,45.737,71.096
1059.4,-49.648,-47.202,-23.276,-23.417,14.33,29.718,44.766,71.323
1059.64,-49.247,-47.726,-23.999,-22.841,14.127,29.287,43.667,71.606
1059.88,-49.357,-48.696,-24.503,-23.445,14.12,28.465,43.29,70.673
1060.12,-51.007,-51.158,-26.133,-25.042,13.591,27.239,43.407,70.769
1060.36,-51.274,-52.588,-27.058,-25.921,12.66,27.145,44.451,71.652
1060.6,-54.042,-54.188,-27.811,-27.012,12.065,25.163,43.827,72.366
1060.84,-54.442,-53.477,-27.548,-27.045,11.555,24.065,43.358,71.817
1061.08,-55.025,-53.146,-28.72,-27.455,10.713,22.98,43.479,72.942
1061.32,-55.502,-53.013,-29.149,-28.313,9.109,21.679,43.784,73.206
1061.55,-56.363,-54.593,-30.264,-28.79,7.528,21.146,43.036,72.218
1061.79,-57.442,-54.999,-30.172,-30.781,6.612,21.529,43.702,72.934
1062.03,-57.767,-56.851,-29.977,-31.283,6.982,20.826,43.422,73.699
1062.27,-56.276,-55.345,-28.617,-30.756,7.163,21.681,43.968,73.366
1062.51,-57.781,-56.966,-30.749,-32.001,6.321,21.282,42.851,71.729
1062.75,-57.856,-57.361,-31.353,-32.942,5.462,20.898,42.991,70.182
1062.99,-57.32,-57.735,-30.729,-34.471,5.57,20.244,42.459,70.379
1063.23,-57.463,-57.103,-30.544,-35.343,5.835,19.861,42.703,71.715
1063.46,-59.088,-56.372,-31.773,-36.146,5.836,19.204,43.771,71.355
1063.7,-60.366,-57.192,-31.398,-37.25,4.825,18.781,45.156,71.133
1063.94,-60.417,-57.556,-29.718,-37.905,4.349,19.318,43.956,71.82
1064.18,-61.93,-59.823,-29.281,-38.047,3.633,19.944,43.234,73.167
1064.42,-64.338,-61.934,-31.342,-40.27,3.044,18.075,41.427,73.393
1064.66,-64.794,-62.146,-32.197,-40.988,1.724,17.833,40.614,71.275
1064.9,-67.965,-65.883,-35.981,-44.308,-0.453,17.854,40.456,70.464
1065.14,-67.614,-65.622,-35.076,-45.473,0.392,19.336,38.495,69.24
1065.37,-69.809,-67.516,-35.34,-46.776,0.815,18.738,37.439,67.86
1065.61,-71.446,-69.293,-37.711,-48.742,0.811,16.522,35.48,67.836
1065.85,-73.433,-72.134,-41.306,-49.97,0.822,13.108,32.45,67.423
1066.09,-73.536,-71.034,-42.129,-50.38,1.255,12.64,31.825,66.202
1066.33,-75.631,-74.102,-45.829,-51.905,-0.278,11.815,31.204,66.41
1066.57,-75.498,-74.85,-45.755,-52.883,0.604,13.514,32.867,68.338
1066.81,-76.947,-78.044,-48.007,-55.313,0.498,13.372,32.356,70.208
1067.04,-80.325,-81.726,-50.346,-57.227,-2.269,11.936,31.273,69.655
1067.28,-81.222,-84.768,-51.006,-56.636,-3.363,11.977,31.298,67.695
1067.52,-77.488,-83.088,-50.26,-52.994,-3.015,12.793,30.668,67.247
1067.76,-75.167,-80.88,-49.185,-49.741,-2.006,13.326,30.052,67.523
1068,-75.079,-79.566,-49.762,-47.344,-3.073,12.045,30.913,66.847
1068.24,-72.708,-75.259,-49.767,-47.201,-2.613,11.805,30.635,65.7
1068.48,-71.283,-73.027,-50.106,-46.859,-2.583,13.355,30.557,66.133
1068.71,-70.32,-73.003,-50.293,-47.696,-3.016,13.553,31.254,67.154
1068.95,-67.282,-69.407,-48.538,-45.321,-0.694,14.488,31.987,66.607
1069.19,-67.714,-68.813,-48.544,-42.866,-0.562,13.149,33.462,66.624
1069.43,-66.364,-69.665,-48.965,-41.354,-0.302,14.055,34.343,67.096
1069.67,-66.107,-69.706,-48.422,-42.003,-2.062,16.071,35.783,68.279
1069.91,-63.392,-66.319,-46.004,-41.249,-1.177,19.494,37.615,69.004
1070.14,-65.038,-66.14,-48.314,-42.113,-3.26,20.625,37.69,67.961
1070.38,-68.088,-66.794,-49.01,-43.848,-4.43,20.641,38.679,67.747
1070.62,-68.699,-67.319,-49.028,-44.665,-6.157,18.118,38.6,66.437
1070.86,-68.335,-65.478,-47.204,-43.962,-5.547,18.394,39.832,64.961
1071.1,-67.552,-64.326,-46.212,-44.433,-3.227,18.268,40.408,66.377
1071.34,-68.508,-64.002,-47.135,-46.5,-3.09,17.516,40.476,68.325
1071.57,-73.016,-66.418,-48.589,-49.473,-3.107,15.987,39.994,68.66
1071.81,-76.652,-69.306,-50.12,-53.253,-4.656,15.058,39.764,68.156
1072.05,-77.371,-70.875,-49.264,-54.994,-5.051,14.414,39.376,68.198
1072.29,-80.64,-75.227,-51.207,-58.008,-7.725,12.52,38.4,67.5
1072.53,-83.751,-78.92,-50.582,-61.289,-8.781,11.526,37.176,66.945
1072.77,-85.126,-80.434,-49.606,-60.233,-7.375,11.945,36.263,66.63
1073,-90.388,-85.667,-53.911,-65.672,-10.476,9.988,36.32,68.447
1073.24,-94.952,-90.382,-58.358,-70.955,-14.7,9.275,35.145,68.635
1073.48,-96.312,-90.102,-58.174,-72.402,-15.766,9.235,33.807,67.916
1073.72,-92.775,-87.147,-55.706,-69.244,-12.792,10.777,34.636,65.739
1073.96,-94.814,-88.885,-55.02,-70.167,-12.814,10.744,35.959,66.457
1074.2,-94.093,-90.355,-53.488,-71.176,-13.185,10.67,36.363,68.122
1074.43,-91.446,-89.433,-54.071,-70.129,-12.562,10.252,35.639,67.96
1074.67,-92.447,-91.744,-56.556,-70.704,-13.36,9.653,34.721,67.926
1074.91,-93.085,-94.609,-57.617,-71.274,-14.489,9.793,32.875,69.742
1075.15,-91.779,-92.752,-57.557,-69.224,-14.17,10.987,33.274,68.849
1075.39,-88.223,-91.426,-54.943,-67.893,-13.449,11.297,33.681,68.18
1075.63,-84.648,-90.06,-51.586,-66.236,-13.437,12.827,34.673,69.703
1075.86,-82.071,-88.064,-51.241,-63.57,-12.626,12.83,34.646,71.029
1076.1,-82.728,-87.393,-52.635,-64.044,-11.748,13.467,35.214,70.445
1076.34,-81.483,-86.34,-53.327,-63.326,-11.51,13.943,36.072,69.439
1076.58,-80.457,-86.725,-55.107,-62.491,-12.583,13.811,35.515,67.541
1076.82,-81.156,-88.617,-57.751,-66.042,-14.511,12.504,34.671,67.465
1077.05,-77.916,-87.033,-54.908,-62.97,-14.447,13.366,34.02,67.465
1077.29,-76.275,-87.952,-54.746,-63.77,-13.389,13.02,32.749,66.859
1077.53,-75.212,-88.521,-56.026,-64.131,-13.724,11.844,32.632,66.548
1077.77,-76.112,-89.349,-56.202,-65.212,-14.315,10.164,32.816,67.883
1078.01,-77.239,-90.567,-56.93,-64.896,-15.224,7.91,31.48,66.682
1078.24,-78.644,-93.266,-59.87,-65.562,-14.939,7.323,32.288,66.632
1078.48,-79.706,-91.986,-58.428,-66.352,-12.799,8.92,31.424,66.514
1078.72,-75.988,-85.557,-53.108,-63.038,-9.778,12.019,32.532,67.058
1078.96,-73.664,-83.69,-51.72,-61.565,-9.145,11.838,31.901,65.263
1079.2,-78.063,-88.359,-53.7,-64.437,-13.17,8.246,29.274,64.356
1079.43,-81.459,-89.928,-57.072,-68.353,-14.965,7.862,27.164,65.028
1079.67,-86.646,-91.395,-62.474,-72.34,-15.897,4.844,23.315,62.648
1079.91,-92.838,-94.032,-66.043,-78.174,-17.58,1.59,20.606,61.715
1080.15,-91.964,-91.994,-65.381,-76.365,-21.16,1.557,19.341,62.012
1080.39,-87.125,-87.54,-60.564,-71.889,-16.916,5.355,20.778,65.222
1080.62,-86.291,-85.028,-57.932,-69.073,-14.213,6.613,23.094,69.034
1080.86,-85.247,-82.807,-56.64,-64.295,-14.498,7.861,22.828,71.716
1081.1,-86.156,-83.677,-54.952,-64.24,-14.133,6.142,23.331,72.25
1081.34,-86.363,-81.445,-52.519,-61.199,-14.742,7.65,23.851,71.575
1081.58,-88.329,-80.5,-53.826,-61.139,-16.21,7.692,24.273,72.345
1081.81,-89.859,-82.614,-57.332,-62.113,-18.172,8.587,21.383,70.458
1082.05,-88.541,-82.783,-59.698,-62.759,-18.576,10.486,22.059,70.016
1082.29,-84.329,-78.587,-54.665,-61.197,-14.945,14.026,22.759,71.774
1082.53,-81.616,-80.304,-54.364,-60.827,-15.722,12.371,23.578,73.317
1082.77,-80.625,-80.405,-54.715,-61.79,-13.705,13.488,24.99,75.013
1083,-77.492,-73.996,-51.552,-57.991,-10.648,16.302,28.668,76.768
1083.24,-73.382,-69.878,-49.716,-55.193,-6.35,18.958,30.83,77.56
1083.48,-72.356,-69.828,-49.337,-51.016,-5.772,19.113,32.848,77.55
1083.72,-65.668,-67.242,-46.315,-45.363,-4.743,20.887,34.91,76.115
1083.95,-62.948,-68.882,-45.365,-43.179,-4.158,23.573,37.275,75.321
1084.19,-63.051,-69.825,-45.278,-44.417,-1.732,23.13,37.637,74.656
1084.43,-65.898,-71.21,-45.595,-46.554,-2.882,21.472,37.113,72.616
1084.67,-64.918,-69.685,-44.926,-45.412,-1.591,22.785,38.556,70.103
1084.91,-62.591,-67.639,-43.167,-45.239,0.354,22.855,41.081,66.832
1085.14,-59.598,-64.705,-42.555,-42.961,2.503,24.14,40.944,64.009
1085.38,-56.837,-63.109,-43.106,-41.793,3.229,22.76,42.001,66.858
1085.62,-55.43,-62.133,-41.897,-41.944,5.286,22.47,40.201,68.151
1085.86,-54.808,-60.385,-40.181,-41.099,5.777,22.43,40.955,69.089
1086.09,-55.056,-60.195,-38.269,-42.19,4.582,20.647,39.974,68.683
1086.33,-55.424,-61.678,-38.935,-42.597,1.852,17.897,38.58,67.484
1086.57,-55.474,-62.065,-39.067,-42.175,1.89,17.547,37.761,66.959
1086.81,-57.283,-63.008,-40.64,-42.851,0.632,15.099,34.294,66.23
1087.04,-59.542,-65.575,-41.436,-44.579,-1.486,11.913,31.114,64.032
1087.28,-61.458,-67.351,-42.927,-46.934,-3.335,10.247,30.464,62.671
1087.52,-61.403,-68.329,-43.183,-47.52,-3.927,8.332,27.939,59.415
1087.76,-65.779,-70.983,-44.509,-52.788,-5.957,6.991,26.841,59.064
1088,-68.531,-71.295,-44.815,-55.513,-7.598,4.675,25.203,58.919
1088.23,-69.458,-72.477,-46.151,-55.759,-9.761,4.351,25.122,58.367
1088.47,-71.948,-76.986,-49.718,-58.51,-13.455,0.997,24.124,58.773
1088.71,-76.134,-82.995,-52.757,-64.503,-19.255,-3.75,20.593,59.837
1088.95,-79.914,-88.255,-55.261,-67.938,-22.553,-6.436,16.016,61.305
1089.18,-87.218,-94.704,-59.427,-75.093,-28.771,-9.441,13.652,65.467
1089.42,-95.349,-99.623,-61.086,-82.25,-30.949,-7.979,13.068,63.097
1089.66,-99.449,-104.179,-61.302,-84.247,-35.358,-6.655,16.532,62.006
1089.9,-104.855,-109.537,-64.967,-86.247,-36.986,-10.527,15.116,63.449
1090.13,-105.018,-111.249,-63.469,-83.939,-33.772,-9.157,17.411,65.247
1090.37,-109.858,-113.573,-64.758,-83.226,-32.749,-8.633,18.796,65.573
1090.61,-109.008,-108.671,-62.122,-80.616,-31.608,-7.787,19.47,63.226
1090.85,-114.156,-113.716,-64.7,-84.005,-34.874,-10.48,21.549,60.072
1091.08,-118.37,-119.857,-70.769,-88.254,-34.973,-12.255,23.967,59.798
1091.32,-121.304,-125.938,-71.287,-90.06,-35.051,-11.307,25.332,62.312
1091.56,-123.39,-126.108,-71.314,-92.613,-34.129,-9.084,27.275,66.658
1091.8,-125.108,-132.166,-73.862,-94.271,-38.789,-11.884,24.941,66.4
1092.03,-115.681,-124.403,-68.995,-90.864,-38.478,-11.032,25.224,65.689
1092.27,-112.939,-122.022,-68.144,-92.729,-37.804,-10.987,23.53,65.482
1092.51,-111.992,-121.891,-66.581,-92.613,-37.113,-9.545,21.994,62.783
1092.75,-114.194,-124.59,-67.185,-92.748,-37.561,-9.822,21.898,61.632
1092.98,-121.409,-131.811,-72.164,-98.846,-41.02,-10.756,22.671,62.553
1093.22,-134.298,-149.603,-78.946,-113.286,-44.883,-17.564,21.568,59.547
1093.46,-130.71,-153.189,-79.395,-113.055,-43.979,-23.658,17.015,56.138
1093.69,-136.534,-162.461,-88.326,-122.737,-49.328,-32.784,9.586,52.002
1093.93,-138.927,-168.288,-89.893,-130.155,-53.025,-32.996,6.749,46.93
1094.17,-144.832,-175.448,-96.033,-141.49,-60.982,-41.184,1.559,41.239
1094.41,-151.936,-179.488,-100.273,-152.726,-64.07,-45.8,-1.59,37.614
1094.64,-170.054,-203.766,-114.725,-171.981,-73.975,-52.969,-6.371,36.21
1094.88,-164.772,-203.259,-114.345,-171.063,-74.541,-50.418,-8.802,39.918
1095.12,-172.079,-215.367,-121.938,-182.595,-83.956,-52.663,-15.248,36.581
1095.36,-169.034,-215.171,-122.458,-184.761,-93.486,-54.207,-19.805,32.204
1095.59,-181.616,-236.027,-132.555,-203.016,-111.335,-66.151,-34.685,20.682
1095.83,-175.181,-221.889,-125.502,-198.697,-98.063,-63.01,-30.366,23.642
1096.07,-204.99,-260.928,-148.016,-227.022,-108.612,-70.647,-38.419,19.871
1096.3,-231.19,-292.736,-165.953,-250.6,-121.594,-82.461,-47.998,16.221
1096.54,-233.323,-291.997,-170.888,-254.781,-121.082,-85.173,-48.901,17.388
1096.78,-241.383,-298.914,-178.784,-261.64,-125.893,-85.982,-53.753,18.548
1097.02,-243.409,-305.949,-186.746,-270.848,-132.016,-99.426,-56.338,8.671
1097.25,-213.534,-270.685,-170.595,-235.14,-117.933,-90.479,-50.646,12.611
1097.49,-217.72,-276.195,-176.473,-240.041,-128.48,-93.312,-55.191,3.341
1097.73,-216.331,-271.072,-170.379,-235.288,-123.532,-86.345,-51.122,1.652
1097.96,-226.878,-291.073,-183.417,-250.264,-133.218,-95.926,-55.156,4.065
1098.2,-261.797,-337.005,-222.037,-289.923,-158.481,-107.459,-78.688,-5.993
1098.44,-268.991,-363.93,-238.089,-308.904,-180.129,-119.372,-93.761,-15.544
1098.68,-246.584,-337.019,-219.344,-293.797,-177.503,-109.485,-94.354,-11.288
1098.91,-251.178,-343.36,-219.108,-297.513,-183.783,-114.701,-101.409,-15.68
1099.15,-275.466,-377.4,-234.245,-317.536,-207.247,-133.003,-119.37,-15.264
1099.39,-291.41,-386.603,-237.267,-323.45,-201.869,-137.66,-130.178,-23.568
1099.62,-278.967,-371.567,-222.071,-315.408,-182.444,-128.338,-120.058,-14.076
1099.86,-312.597,-418.014,-241.583,-347.823,-202.689,-138.887,-137.393,-26.614
1100.1,-292.571,-391.073,-216.959,-323.962,-189.324,-133.117,-133.74,-23.575
1100.34,-280.561,-376.248,-202.748,-312.897,-185.596,-120.696,-124.162,-16.763
1100.57,-269.176,-357.953,-193.749,-298.655,-183.548,-107.642,-121.834,-9.449
1100.81,-242.998,-328.418,-172.382,-283.149,-160.813,-101.233,-108.281,-7.744
1101.05,-241.999,-318.144,-163.541,-273.677,-156.995,-81.045,-104.847,0.542
1101.28,-233.203,-301.613,-149.852,-258.749,-150.394,-61.072,-95.725,-0.086
1101.52,-240.906,-299.111,-145.22,-260.59,-147.295,-56.64,-94.603,8.277
1101.76,-227.482,-293.765,-141.53,-250.022,-143.445,-52.11,-86.469,11.886
1101.99,-232.352,-291.791,-141.681,-252.633,-143.23,-53.239,-87.413,0.089
1102.23,-220.021,-266.702,-123.719,-228.378,-123.485,-47.935,-71.76,2.899
1102.47,-218.829,-257.737,-113.754,-214.793,-111.748,-37.506,-64.169,11.114
1102.71,-250.751,-287.095,-125.456,-242.399,-124.387,-53.169,-73.541,3.86
1102.94,-278.319,-314.724,-135.471,-270.553,-143.133,-61.017,-81.907,-5.364
1103.18,-240.347,-275.346,-111.285,-241.95,-119.633,-46.711,-61.253,3.95
1103.42,-207.78,-237.116,-95.246,-219.095,-107.221,-38.701,-47.306,20.646
1103.65,-203.787,-224.348,-93.552,-206.491,-98.597,-36.498,-38.679,20.546
1103.89,-177.569,-205.059,-89.097,-184.251,-89.53,-32.372,-30.816,25.484
1104.13,-178.798,-199.013,-89.923,-184.176,-94.607,-28.194,-22.18,23.816
1104.36,-165.066,-185.162,-86.153,-170.095,-84.412,-24.702,-21.018,22.434
1104.6,-168.18,-193.491,-88.899,-178.567,-84.123,-25.836,-24.183,21.694
1104.84,-155.913,-175.134,-81.759,-158.705,-79.095,-13.269,-14.385,28.128
1105.07,-143.022,-163.171,-74.083,-153.941,-70.711,-16.993,-15.896,33.828
1105.31,-149.767,-172.032,-80.217,-168.195,-75.899,-23.51,-14.174,40.054
1105.55,-143.806,-172.99,-80.204,-169.418,-75.389,-26.304,-5.45,46.801
1105.78,-144.751,-170.162,-80.686,-168.68,-76.438,-28.877,-4.631,47.242
1106.02,-139.244,-167.084,-78.373,-163.088,-73.782,-30.92,-4.469,50.749
1106.26,-139.27,-172.387,-82.649,-167.447,-78.177,-37.883,-8.004,55.237
1106.49,-126.132,-160.085,-75.37,-155.024,-71.095,-40.67,-1.755,56.334
1106.73,-126.42,-158.527,-75.218,-148.324,-68.3,-40.608,-2.342,56.525
1106.97,-123.597,-153.229,-67.833,-138.538,-62.652,-34.132,-2.479,59.518
1107.2,-131.963,-159.527,-72.438,-143.237,-68.644,-33.72,-8.104,52.781
1107.44,-137.704,-172.887,-80.687,-147.289,-71.989,-37.882,-10.121,47.073
1107.68,-132.514,-174.338,-82.839,-144.394,-77.463,-37.719,-12.83,47.431
1107.91,-139.671,-185.845,-94.274,-151.664,-85.517,-41.322,-16.06,48.639
1108.15,-138.27,-192.778,-98.686,-148.679,-86.517,-44.39,-19.072,48.506
1108.39,-154.373,-218.605,-111.94,-169.004,-105.792,-56.282,-22.698,47.458
1108.62,-167.136,-225.999,-116.522,-178.68,-118.405,-62.515,-25.845,41.953
1108.86,-184.662,-254.337,-131.175,-199.749,-133.557,-81.674,-41.3,36.249
1109.1,-192.502,-262.577,-137.418,-199.112,-138.843,-86.591,-35.773,33.968
1109.33,-171.787,-238.127,-120.861,-180.216,-122.791,-77.042,-31.973,34.275
1109.57,-149.626,-202.645,-103.091,-154.634,-104.35,-60.847,-30.492,38.881
1109.81,-140.428,-186.963,-98.296,-153.649,-97.862,-60.742,-32.098,40.317
1110.04,-132.878,-173.414,-88.965,-140.927,-92.423,-54.563,-27.435,42.402
1110.28,-121.577,-162.768,-81.812,-127.806,-82.935,-44.402,-17.468,47.827
1110.52,-131.784,-169.599,-87.978,-130.575,-82.484,-46.512,-20.414,51.963
1110.75,-112.701,-154.504,-79.429,-121.94,-70.979,-37.459,-7.6,52.863
1110.99,-112.374,-151.864,-84.857,-127.864,-69.792,-38.976,-1.034,53.451
